Arturo;Miguel Angel Yunes;4
Arturo;Gloria;3
Arturo;Como;4
Arturo;Barbas;3
Arturo;Quesada;2
Arturo;Barbas Beltran Leyva;4
Arturo;Luis Cardenas Palomino;2
Arturo;Chapo Guzman;4
Arturo;Ismael;1
Arturo;Mochomo Beltran Leyva;3
Arturo;Pedro Gonzalez Franco;3
Arturo;Azul Esparragoza Moreno;3
Arturo;Bell;2
Arturo;Juan Jose Esparragoza Monzon;3
Arturo;Jose Luis Santiago Vasconcelos;2
Arturo;General;3
Arturo;Alejandro;1
Arturo;Moneda;3
Arturo;Sansores Sanroman;2
Arturo;Morelos;4
Arturo;Garcia Luna;3
Arturo;Marcos;4
Arturo;Federal;3
Arturo;Alamos;1
Arturo;Venancio Bustos Espinoza;3
Arturo;Pollo Guzman Loera;4
Arturo;Güero Palma;4
Arturo;Arturo Beltran;3
Arturo;Arellano Felix;1
Arturo;Carlos Beltran Araujo;4
Arturo;Badiraguato;4
Arturo;California;1
Arturo;Cuando Vicente;2
Arturo;Pedro Barcenas;3
Arturo;Oaxaca;2
Arturo;Alfredo;3
Arturo;Francisco Tornez Castro;3
Arturo;Carlos;3
Arturo;Mexico;2
Arturo;Armida;3
Arturo;Juan Jose;3
Arturo;Jesus Vizcarra Calderon;1
Arturo;Mario Alberto;3
Arturo;Mayo Zambada;1
Amado Carrillo Fuentes;Beltran Leyva;4
Amado Carrillo Fuentes;Chapo;4
Amado Carrillo Fuentes;Jesus Gutierrez Rebollo;2
Amado Carrillo Fuentes;Juan Diego Espinoza Ramirez;3
Amado Carrillo Fuentes;Juan Camilo;2
Amado Carrillo Fuentes;Argentina;3
Amado Carrillo Fuentes;Texas;4
Amado Carrillo Fuentes;Guzman Loera;3
Amado Carrillo Fuentes;Ignacio Chavez;1
Amado Carrillo Fuentes;Rodolfo Garcia Gaxiola;3
Amado Carrillo Fuentes;Jalisco;3
Amado Carrillo Fuentes;Mario Villanueva Madrid;2
Amado Carrillo Fuentes;Miguel Angel Felix Gallardo;4
Amado Carrillo Fuentes;Arturo Martinez Herrera;4
Amado Carrillo Fuentes;Cielos;4
Amado Carrillo Fuentes;Javier Pardo Cardona;4
Amado Carrillo Fuentes;Gutierrez Rebollo;3
Amado Carrillo Fuentes;Barragan;4
Amado Carrillo Fuentes;Enrique Camarena;4
Amado Carrillo Fuentes;Doña Aurora;2
Amado Carrillo Fuentes;Joaquin Hernandez Galicia;2
Amado Carrillo Fuentes;Ismael Zambada Garcia;2
Amado Carrillo Fuentes;Guadalajara;3
Amado Carrillo Fuentes;Mariano Morales;4
Amado Carrillo Fuentes;Juan Jesus Posadas Ocampo;3
Amado Carrillo Fuentes;Salazar Ramirez;3
Amado Carrillo Fuentes;Antonio Aguilar;4
Amado Carrillo Fuentes;Madero;2
Amado Carrillo Fuentes;Amezcua Contreras;2
Amado Carrillo Fuentes;Cuba;3
Amado Carrillo Fuentes;Aurora;4
Amado Carrillo Fuentes;Fernando Poot;2
Amado Carrillo Fuentes;Agua;2
Amado Carrillo Fuentes;Eduardo Zamora Arrioja;2
Amado Carrillo Fuentes;Miguel Rodriguez Orejuela;1
Amado Carrillo Fuentes;Sonora;3
Amado Carrillo Fuentes;Joaquin Guzman Loera;2
Amado Carrillo Fuentes;Beltran;2
Amado Carrillo Fuentes;Tres;3
Amado Carrillo Fuentes;Garay Cadena;1
Amado Carrillo Fuentes;Carrillo Fuentes;3
Amado Carrillo Fuentes;Joaquin Guzman;1
Amado Carrillo Fuentes;Carlos Beltran Leyva;3
Amado Carrillo Fuentes;Jesus Enrique Salazar Villa;3
Amado Carrillo Fuentes;Amado Carrillo;3
Amado Carrillo Fuentes;Quintana;2
Amado Carrillo Fuentes;Puente Grande;1
Amado Carrillo Fuentes;Adan Salazar Zamorano;3
Amado Carrillo Fuentes;Carlos Salinas;2
Amado Carrillo Fuentes;Salomon Benitez;3
Amado Carrillo Fuentes;Joaquin;2
Amado Carrillo Fuentes;Consuelo Loera;2
Amado Carrillo Fuentes;Eduardo Medina Mora;3
Amado Carrillo Fuentes;Reyna;3
Amado Carrillo Fuentes;Obregon;3
Amado Carrillo Fuentes;Palma Salazar;4
Amado Carrillo Fuentes;Miguel Angel Yunes;2
Amado Carrillo Fuentes;Colima;2
Amado Carrillo Fuentes;Vicente Carrillo Fuentes;2
Amado Carrillo Fuentes;Jorge Cruz Mendez;1
Amado Carrillo Fuentes;Fidel Hernandez Garcia;1
Amado Carrillo Fuentes;Sinaloa;4
Amado Carrillo Fuentes;Güero;4
Amado Carrillo Fuentes;Ruben Rivas Espinosa;1
Amado Carrillo Fuentes;Bayardo;1
Amado Carrillo Fuentes;Pedro Lupercio Serratos;4
Amado Carrillo Fuentes;Garcia Luna;1
Amado Carrillo Fuentes;Federal;3
Amado Carrillo Fuentes;Jose Luis Santiago Vasconcelos;2
Amado Carrillo Fuentes;Rafael Caro Quintero;4
Amado Carrillo Fuentes;Güero Palma;2
Amado Carrillo Fuentes;Arellano Felix;2
Amado Carrillo Fuentes;Antonio Aguilar Garzon;2
Amado Carrillo Fuentes;Mayo;2
Amado Carrillo Fuentes;Avila Beltran;3
Amado Carrillo Fuentes;Falcon;1
Amado Carrillo Fuentes;Marco Aurelio Perez;2
Amado Carrillo Fuentes;Doce;2
Amado Carrillo Fuentes;Amado;2
Amado Carrillo Fuentes;Zambada;2
Amado Carrillo Fuentes;Julio Hernando Moya Buitrago;2
Amado Carrillo Fuentes;Alfredo;3
Amado Carrillo Fuentes;Carmen;1
Amado Carrillo Fuentes;Cajeme;3
Amado Carrillo Fuentes;Campeche;1
Amado Carrillo Fuentes;Mexico;4
Amado Carrillo Fuentes;Señor;4
Amado Carrillo Fuentes;Quina;2
Amado Carrillo Fuentes;Gracia;2
Amado Carrillo Fuentes;Caro Quintero;2
Amado Carrillo Fuentes;Chapo Guzman;2
Nogales;Monterrey;3
Nogales;Chihuahua;2
Nogales;Beltran Leyva;2
Nogales;Chapo;2
Nogales;Alamos;3
Nogales;Ismael Zambada Garcia;1
Nogales;Sinaloa;3
Nogales;Octavio Mendoza;3
Nogales;Adan Salazar Zamorano;2
Nogales;Rafael Caro Quintero;1
Nogales;Sierra;2
Nogales;Nogales;4
Nogales;Juan Luis Guzman Enriquez;4
Nogales;Arizona;4
Nogales;Bernardo;3
Nogales;Arellano Felix;1
Nogales;Mayo;2
Nogales;Agua;3
Nogales;Obregon;1
Nogales;Como;1
Nogales;Coyote;2
Nogales;Sonora;4
Nogales;Joaquin Guzman Loera;4
Nogales;Luis Encinas;4
Nogales;Mendivil Gastelum;3
Nogales;Rodolfo Garcia Gaxiola;1
Nogales;Alfredo Jimenez Mota;2
Nogales;Beltran;3
Nogales;Eduardo Santos Acosta Michel;4
Nogales;Chapo Guzman;1
Nogales;Ismael;3
Nogales;Alfredo;3
