Arizona;Ante;1
Arizona;Cazares Gastelum;2
Chiapas;Badiraguato;1
Chiapas;Nuevo Laredo;3
Chiapas;Lopez Hernandez;3
Chiapas;Rodolfo Carrillo Fuentes;1
Chiapas;Puente Grande;1
Chiapas;Cuando Joaquin;1
Chiapas;Sinaloa;4
Chiapas;Dios;4
Chiapas;Quevedo;1
Chiapas;Veracruz;4
Chiapas;Varias;1
Chiapas;Coahuila;4
Chiapas;Chapo Guzman;1
Francia;Moreno Chauvet;2
Francia;Pedro;3
Francia;Toro;3
Francia;Lopez Arias;2
Francia;Sinaloa;2
Francia;Matamoros;4
Francia;Rancho;3
Francia;Barranca;3
Francia;Barranco;3
Francia;Agua Caliente;3
Francia;Fernando Lopez Arias;4
Francia;Astorga;3
Francia;Rincon;3
Francia;Adolfo Lopez Mateos;3
Francia;Delgado;3
Francia;Arroyo;3
Francia;Paredes;3
Francia;Rafael Fonseca;2
Francia;Alfonso Marquez Siqueiros;2
Francia;Arroyo Soledad;3
Francia;Antonio;3
Francia;Barranco Guamuchil;3
Francia;Ernesto Fonseca Carrillo;2
Francia;Nueva York;4
Francia;Mexico;4
Francia;Luis Astorga;2
Francia;Durante;3
Francia;Santa Rosalia;3
Francia;Sonora;2
Francia;Jorge Moreno Chauvet;4
Jorge Favela;Lalo;4
Jorge Favela;Badiraguato;1
Jorge Favela;Eduardo Fernandez;4
Jorge Favela;Durante;4
Jorge Favela;Pedro Aviles Perez;4
Jorge Favela;Alfonso Leyzaola;1
Jose Saul Rivera;Ante;3
Jose Saul Rivera;Mexico;3
Jose Saul Rivera;Guerra;1
Jose Saul Rivera;Jesus Gonzalez Gallo;2
Jose Saul Rivera;Carlos Ramon Garcia;4
Jose Saul Rivera;Durante;2
Jose Saul Rivera;Avila Camacho;3
Jose Saul Rivera;Jalisco;2
Jose Saul Rivera;Manuel Avila Camacho;1
Jose Saul Rivera;Marina;1
Jose Saul Rivera;Macias;1
Ford;Casa Blanca;4
Ford;Richard;4
Ford;Robert Dupont;4
Ford;Culiacan;4
Ford;Froylan Enciso;3
Ford;Sinaloa;3
Ford;Viejo;3
Cruz;Norte;4
America;Pedro Garza Garcia;1
America;China;4
America;Alfa;4
America;Como;3
America;Sinaloa;3
Pinto Vargas;Pinto Vargas;4
Pinto Vargas;Edgar Valdes Villarreal;1
Pinto Vargas;Gilberto Pinto Vargas;1
Pinto Vargas;Barbie;1
Pinto Vargas;Gitano;1
Pinto Vargas;General;1
Pinto Vargas;Sicilia;1
Pinto Vargas;Rodolfo Valdes;1
Pinto Vargas;Sinaloa;1
Pinto Vargas;Juan Castro Aviles;1
Dario;Alba;1
Dario;Beltran;1
Dario;Morelos;3
Dario;Mexico;2
Eusebio Olalde Hernandez;Rodolfo;3
Eusebio Olalde Hernandez;Rafael Ceron Medina;3
Eusebio Olalde Hernandez;Guanajuato;4
Eusebio Olalde Hernandez;Cuando;3
Eusebio Olalde Hernandez;Gitano;2
Eusebio Olalde Hernandez;Consuelo Lizarraga;4
Eusebio Olalde Hernandez;Lazaro Cardenas;2
Eusebio Olalde Hernandez;Rodolfo Valdes;3
Eusebio Olalde Hernandez;Mayor;3
Ruben Labastida;Guadalupe;2
Ruben Labastida;Virgen;2
Pedro Aviles Perez;Moreno Chauvet;1
Pedro Aviles Perez;Cienegas;4
Pedro Aviles Perez;Silva;4
Pedro Aviles Perez;Eduardo Fernandez;4
Pedro Aviles Perez;Pedro Aviles;1
Pedro Aviles Perez;Lopez Arias;1
Pedro Aviles Perez;Sinaloa;1
Pedro Aviles Perez;Durante;4
Pedro Aviles Perez;Sierra;3
Pedro Aviles Perez;Guillermo Perez;4
Pedro Aviles Perez;Sonora;1
Pedro Aviles Perez;Jaime Herrera Nevares;1
Pedro Aviles Perez;Lalo;4
Pedro Aviles Perez;Rafael Fonseca;1
Pedro Aviles Perez;Badiraguato;1
Pedro Aviles Perez;Alfonso Marquez Siqueiros;1
Pedro Aviles Perez;Miguel Urias Uriarte;1
Pedro Aviles Perez;Aviles;1
Pedro Aviles Perez;Andrade Bojorges;1
Pedro Aviles Perez;Neto;3
Pedro Aviles Perez;Ernesto Fonseca Carrillo;1
Pedro Aviles Perez;Mexico;1
Pedro Aviles Perez;Luis Astorga;2
Pedro Aviles Perez;Durango;1
Pedro Aviles Perez;Leon;3
Pedro Aviles Perez;Alfonso Leyzaola;1
Pedro Aviles Perez;Andrade;1
Altamirano;Pueblo;1
Altamirano;Medico;1
Altamirano;Omar Guerrero Solis;1
Altamirano;Aguas Blancas;2
Altamirano;Obrero;1
Altamirano;Partido;1
Altamirano;Comandante Ramiro;1
Altamirano;Altamirano;1
Altamirano;Rodrigo Borja;1
Altamirano;Tierra Caliente;4
Altamirano;Sierra;2
Macias;Pablo Macias;2
Macias;Ante;2
Macias;Mexico;2
Macias;Guerra;4
Macias;Jesus Gonzalez Gallo;2
Macias;Carlos Ramon Garcia;1
Macias;Durante;2
Macias;Avila Camacho;2
Macias;Jalisco;2
Macias;Manuel Avila Camacho;4
Macias;Marina;4
Macias;Lazcano;3
Macias;Miguel Aleman;4
Macias;Ochoa;3
Andrade Bojorges;Cienegas;1
Andrade Bojorges;Silva;1
Andrade Bojorges;Guillermo Perez;1
Andrade Bojorges;Durango;1
Andrade Bojorges;Aviles;4
Andrade Bojorges;Leon;1
Andrade Bojorges;Señor;1
Andrade Bojorges;Sierra;1
Andrade Bojorges;Cruz Lopez Garza;3
Agustin;Bravo;4
Agustin;Laredo;4
Agustin;Nuevo Laredo;4
Agustin;Mexico;3
Dean;Laurence Mann;1
Dean;Azcarraga;1
Dean;Mexico;1
Dean;Luis Alberto;2
Dean;Agua;1
Dean;Jose Rodriguez;2
Dean;Texas;1
Dean;Laredo;1
